b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"EALC-222","Japanese IV","P","4.0 units","Lecture","25474R","001","12:00-12:50pm","MTuWTh","18","6","0","Yumi Matsumoto","THH115"
"EALC-304","Advanced Modern Chinese I","P","4.0 units","Lecture","25476R","001","2:00-3:50pm","Tue, Thu","15","5","0","Xianxian Fang","THH211"
"EALC-306","Advanced Modern Chinese II","P","4.0 units","Lecture","25478R","001","12:00-1:50pm","Tue, Thu","15","5","0","Tin-Yu Tseng","THH113"
"EALC-315","Advanced Korean I","P","4.0 units","Lecture","25480R","001","3:30-4:50pm","Mon, Wed","15","4","0","Hyunjung Ahn","VKC110"
"EALC-320","Advanced Japanese I","P","4.0 units","Lecture","25682R","001","1:00-1:50pm","MTuWTh","15","9","0","Maki Irie","VKC206"
"EALC-322","Advanced Japanese II","P","4.0 units","Lecture","25488R","001","11:00-11:50am","MTuWTh","15","2","0","Mayumi Ikeda","VKC208"
"EALC-344gp","Korean Culture from Ancient to Modern Times","","4.0 units","Lecture","25565R","001","2:00-3:20pm","Mon, Wed","100","57","0","Sunyoung Park","MHP101"
"","","","","Discussion","25566R","001","9:00-9:50am","Monday","25","22","0","","VKC154"
"","","","","Discussion","25567R","001","9:00-9:50am","Monday","25","1","0","","VKC155"
"","","","","Discussion","25568R","001","9:00-9:50am","Wednesday","25","25","0","","VKC155"
"","","","","Discussion","25569R","001","9:00-9:50am","Wednesday","25","9","0","","VKC151"
"EALC-350gp","Chinese Civilization","","4.0 units","Lecture","25307R","001","2:00-3:20pm","Wed, Fri","100","21","0","Bettine Birge","WPHB27"
"","","","","Discussion","25308R","001","2:00-2:50pm","Monday","25","16","0","","SOSB48"
"","","","","Discussion","25309R","001","3:00-3:50pm","Monday","25","3","0","","SOSB48"
"","","","","Discussion","25310R","001","2:00-2:50pm","Monday","25","1","0","","SOSB52"
"","","","","Discussion","25311R","001","3:00-3:50pm","Monday","25","1","0","","SOSB52"
"EALC-366","Chinese Professional Internship: Communication and Culture","P","2.0 units, max 6","Lecture","25663D","001","6:00-7:50pm","Wednesday","12","4","0","John Chang","THH115"
"EALC-385","Myth, Folklore, and Fantasy in Japanese Literature and Film","","4.0 units","Lecture","25618R","001","11:00-12:20pm","Tue, Thu","18","3","0","David Bialock","VKC161"
"EALC-400","Classical Chinese I","P","4.0 units","Lecture","25320R","001","3:30-5:50pm","Mon, Wed","12","1","0","Xianxian Fang","THH207"
"EALC-404","Advanced Modern Chinese III","P","4.0 units","Lecture","25519R","001","2:00-3:50pm","Mon, Wed","18","3","0","Xiang Jian","THH213"
"EALC-407","News and Web Chinese","P","4.0 units","Lecture","25389R","001","2:00-3:50pm","Tue, Thu","18","2","0","Xiang Jian","MRF206"
"EALC-412a","Business Chinese","P","4.0 units","Lecture","25549R","001","12:30-1:50pm","Tue, Thu","18","4","0","Christopher Magriney","SOSB38"
"EALC-412b","Business Chinese","P","4.0 units","Lecture","25521R","001","2:00-3:20pm","Mon, Wed","18","5","0","Yi-Hsien Liu","VKC110"
"EALC-415","Advanced Korean III","P","4.0 units","Lecture","25482R","001","12:30-1:50pm","Tue, Thu","18","4","0","Namkil Kim","THH106"
"EALC-422","Advanced Japanese III","P","4.0 units","Lecture","25525R","001","1:00-1:50pm","MTuWTh","10","1","0","Masako Tamanaha","VKC160"
"EALC-424","Advanced Japanese IV","P","4.0 units","Lecture","25528R","001","12:00-1:50pm","Tue, Thu","10","0","0","Yuka Kumagai","THH219"
"EALC-440","Current Topics in Japanese","","4.0 units, max 16","Lecture","25469D","001","2:00-3:50pm","Mon, Wed","18","0","0","Yumi Matsumoto","VKC209"
"EALC-455","Japanese Fiction","","4.0 units","Lecture","25324R","001","5:00-6:20pm","Mon, Wed","18","7","0","Kerim Yasar","VKC161"
"EALC-460","Love, Self and Gender in Japanese Literature","","4.0 units","Lecture","25563R","001","3:30-4:50pm","Tue, Thu","18","5","0","Kathryn Page Lippsmeyer","VKC258"
"EALC-465","Topics in Korean Visual and Cultural Studies","","4.0 units","Lecture","25697R","001","2:00-4:50pm","Thursday","18","8","0","Youngmin Choe","VKC161"
"EALC-481","Studies in Japanese Art","","4.0 units, max 16","Lecture","12033D","001","2:00-4:50pm","Wednesday","24","6","0","Miya Mizuta","SOSB37"
"EALC-490x","Directed Research","C","1.0-8.0 units, max 12","Lecture","25600D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-494a","Honors Thesis","M","4.0 units","Lecture","25638D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-494b","Honors Thesis","PM","4.0 units","Lecture","25640D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-499","Special Topics","","2.0-4.0 units, max 8"
"","People in East Asia and Their Languages","","4.0","Lecture","25660R","001","2:00-3:20pm","Tue, Thu","10","1","0","Namkil Kim","THH221"
"EALC-507","East Asia in Cross-Cultural Theories","","4.0 units, max 12","Lecture","25689D","001","3:30-6:20pm","Monday","12","1","0","Sunyoung Park","VKC103"
"EALC-512","Japanese Literature and Film","C","4.0 units","Lecture","25604D","001","2:00-4:50pm","Thursday","18","3","0","Akira Mizuta Lippit","VKC259"
"EALC-531","Proseminar in Chinese Cultural History","","4.0 units, max 12","Lecture","25669D","001","3:30-6:20pm","Friday","10","2","0","Bettine Birge","THH107"
"EALC-588a","Directed Readings","","2.0 units","Lecture-Discussion","25614D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-588b","Directed Readings","P","2.0 units","Lecture-Discussion","25616D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-590","Directed Research","","1.0-12.0 units","Lecture","25619D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-594a","Master\'s Thesis","","2.0 units","Lecture-Discussion","25620D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-594b","Master\'s Thesis","P","2.0 units","Lecture-Discussion","25624D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-594z","Master\'s Thesis","P","0.0 units","Lecture","25626D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-794a","Doctoral Dissertation","","2.0 units","Lecture","25630D","001","TBA","Tuesday","10","0","0","","OFFICE"
"EALC-794b","Doctoral Dissertation","P","2.0 units","Lecture","25631D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-794c","Doctoral Dissertation","P","2.0 units","Lecture","25632D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-794d","Doctoral Dissertation","P","2.0 units","Lecture","25633D","001","TBA","TBA","10","0","0","","OFFICE"
"EALC-794z","Doctoral Dissertation","P","0.0 units","Lecture","25634D","001","TBA","TBA","10","0","0","","OFFICE"
'
