b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"DSM-510","Introduction to Digital Social Media","M","4.0 units","Lecture","21850D","001","6:30-9:20pm","Monday","50","0","0","Mayanna Framroze","ASC204"
"DSM-550","Analytics and Research Methodology","PM","4.0 units","Lecture","21865D","001","6:30-9:20pm","Wednesday","50","0","0","Morten Bay","ASC204"
"DSM-596","Final Project Capstone","PM","4.0 units","Lecture","21890D","001","6:00-8:50pm","Tuesday","25","15","0","Daniela Baroffio","ANN405"
'
