b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lecture-Lab","11358R","001","3:30-6:20pm","Tuesday","14","10","0","","WAH212"
"ARCH-490x","Directed Research","C","1.0-8.0 units, max 12","Lecture","11271D","001","TBA","TBA","1","0","0","","OFFICE"
"","","","","Lecture","11276D","001","TBA","TBA","1","0","0","","OFFICE"
"ARCH-500aL","Comprehensive Architectural Design","P","6.0 units","Lecture-Lab","11238D","001","2:00-5:50pm","MWF","70","31","0","","WAH207"
"ARCH-501","Critical Topics in Architecture","P","2.0 units","Lecture-Lab","11207D","001","11:00-12:50pm","Friday","70","32","0","","OFFICE"
"ARCH-505aL","Graduate Architecture Design I","M","6.0 units"
"","Themes","","6.0","Lecture-Lab","11278D","001","2:00-5:50pm","MWF","42","0","0","","WAH209"
"ARCH-507","Theories of Computer Technology","","3.0 units","Lecture","11408R","001","9:00-11:50am","Monday","24","5","0","",""
"ARCH-511L","Building Systems: Materials and Construction","","4.0 units","Lecture-Lab","11309D","001","12:00-3:20pm","Tuesday","70","14","0","","WAH1"
"","","","","Lecture-Lab","11283D","001","6:40-10:00pm","Monday","40","0","0","",""
"","","","","Lecture-Lab","11288D","001","6:40-10:00pm","Monday","5","0","0","",""
"ARCH-513L","Seminar: Advanced Structures","","4.0 units","Lecture-Lab","11284D","001","4:00-7:50pm","Tuesday","20","0","0","","WAH1"
"ARCH-514a","Global History of Architecture","","3.0 units","Lecture","11330D","001","10:30-11:50am","Mon, Wed","40","5","0","","WAH B1"
"ARCH-515L","Seminar: Advanced Environmental Systems","","4.0 units","Lecture-Lab","11285D","001","6:30-9:50pm","Thursday","40","4","0","","WAH212"
"ARCH-523bL","Structural Design and Analysis","P","3.0 units","Lecture-Lab","11523D","001","9:30-10:50am","Tue, Thu","46","14","0","",""
"ARCH-524","Professional Practicum","MC","1.0 units, max 2","Lecture","11286D","001","TBA","TBA","20","0","0","","TBA"
"ARCH-526","Professional Practice: Legal and Economic Context, Project Documentation","P","3.0 units","Lecture","11412D","001","10:00-11:50am","Friday","27","5","0","","HAR101, WPHB36"
"","","","","Lecture","11413D","001","10:00-11:50am","Friday","27","27","0","","HAR101, WPHB36"
"","","","","Lecture","11414D","001","10:00-11:50am","Friday","27","27","0","","HAR101"
"ARCH-527","Case Studies: The Development of Urban Housing","","2.0 units","Lecture","11307R","001","6:30-8:30pm","Monday","18","6","0","","WAH212"
"ARCH-530","Landscape Architecture Practice","","3.0 units","Lecture","11226D","001","9:30-12:20pm","Friday","16","1","0","","WAH212"
"ARCH-531","The Natural Landscape","","3.0 units","Lecture","11428R","001","4:00-6:50pm","Thursday","40","4","0","",""
"ARCH-538L","Urban Plant Ecology: Cultural Perspectives","P","3.0 units","Lecture-Lab","11469R","001","12:30-3:20pm","Thursday","30","2","0","","HAR102"
"ARCH-539L","Media for Landscape Architecture","M","3.0 units","Lecture-Lab","11227D","001","10:00-12:50pm","Tuesday","15","0","0","","HAR102"
"ARCH-540L","Topics in Media for Landscape Architecture","","2.0 units, max 6","Lecture-Lab","11470D","001","10:00-11:50am","Tuesday","18","1","0","","WPHB36"
"ARCH-541aL","Landscape Architecture Design","","6.0 units","Lecture-Lab","11223D","001","2:00-5:50pm","MWF","11","0","0","","OFFICE"
"ARCH-542aL","Landscape Architecture Design","P","6.0 units","Lecture-Lab","11291D","001","2:00-5:50pm","MWF","12","0","0","","OFFICE"
"","","","","Lecture-Lab","11293D","001","2:00-5:50pm","MWF","10","0","0","","OFFICE"
"ARCH-546","Topics in Landscape Architecture: Issues and Practices","","2.0 units, max 6","Lecture","11233R","001","11:00-12:50pm","Monday","12","3","0","",""
"ARCH-549","Fundamentals of Heritage Conservation","","3.0 units","Lecture","11295R","001","6:30-9:20pm","Monday","24","5","0","",""
"ARCH-552","Introduction to Historic Site Documentation","","2.0 units","Lecture","11310R","001","10:00-11:50am","Friday","15","1","0","","HAR102"
"ARCH-553","History of American Architecture and Urbanism","","3.0 units","Lecture","11312R","001","1:00-3:50pm","Tuesday","18","8","0","","HAR102"
"ARCH-556","Readings in Heritage Conservation Theory","P","2.0 units","Lecture","11369R","001","6:00-7:50pm","Tuesday","12","7","0","","OFFICE"
"ARCH-557","Sustainable Conservation of the Historic Built Environment","","2.0 units","Lecture","11363R","001","8:00-9:50am","Friday","15","10","0","","HAR102"
"ARCH-558","Fundamentals of Place-Making","","2.0 units","Lecture","11368D","001","7:00-8:50pm","Thursday","12","5","0","","WAH B7"
"ARCH-560","A History of Architectural Theory: 1400-1914","","2.0 units","Lecture","11560R","001","6:30-8:20pm","Tuesday","12","5","0","","WAH212"
"ARCH-561","Urbanism Themes and Case Studies","","2.0 units","Lecture","11482D","001","12:00-1:50pm","Friday","80","3","0","","HAR101"
"ARCH-562","Architecture Themes and Case Studies","","2.0 units","Lecture","11480D","001","12:00-1:50pm","Wednesday","75","1","0","",""
"ARCH-565","Global History of Landscape Architecture","","3.0 units","Lecture","11260R","001","3:00-5:50pm","Tuesday","35","2","0","","HAR115A"
"ARCH-566","Cross Cultural Topics in Landscape Architecture History","","3.0 units, max 6","Lecture","11370D","001","6:00-8:50pm","Tuesday","18","8","0","","HAR115A"
"ARCH-575a","Systems","","3.0 units","Lecture","11574D","001","11:00-1:50pm","Thursday","55","19","0","","WAH B1"
"ARCH-576","Sustainable Design for Healthy Indoor Environments","","3.0 units","Lecture","11354R","001","12:00-2:50pm","Tuesday","15","12","0","","HAR115A"
