b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","Advanced Writing Communication for Engineers","","3.0","Lecture","66830R","001","5:00-6:20pm","Tue, Thu","19","19","0","Amy Schroeder","GFS221"
"","Advanced Writing Communication for Engineers","","3.0","Lecture","66832R","001","3:30-4:50pm","Tue, Thu","19","14","0","Elizabeth Fife","GFS104"
"","Advanced Writing Communication for Engineers","","3.0","Lecture","66834R","001","5:00-6:20pm","Tue, Thu","19","10","0","","GFS105"
"","Advanced Writing Communication for Engineers","","3.0","Lecture","66836R","001","5:00-6:20pm","Mon, Wed","19","19","0","Elisa Warford","GFS201"
"","Advanced Writing Communication for Engineers","","3.0","Lecture","66838R","001","5:00-6:20pm","Mon, Wed","19","19","0","Elisabeth Weiss","GFS104"
"","Writing and Disciplinary Grand Challenges","","3.0","Lecture","66840R","001","5:00-6:20pm","Tue, Thu","19","19","0","Harly Ramsey","GFS104"
"","Advanced Writing Communication for Engineers","","3.0","Lecture","66844R","001","3:30-4:50pm","Mon, Wed","19","19","0","Elisabeth Weiss","GFS223"
"","Advanced Writing Communication for Engineers","","3.0","Lecture","66846R","001","5:00-6:20pm","Mon, Wed","19","15","0","","GFS223"
"WRIT-440","Writing in Practical Contexts","P","4.0 units"
"","Advanced Legal Writing","","4.0","Lecture","65515D","001","2:00-3:50pm","Tue, Thu","12","9","0","Antonio Elefano","WPH201"
"WRIT-501a","Theory and Practice in Teaching Expository Writing","","1.0 unit","Lecture","66912D","001","1:00-2:50pm","Wednesday","10","0","0","<a href="https://dornsife.usc.edu/cf/faculty-and-staff/faculty.cfm?pid=1032957">Michael Bunn,</a>James Condon","THH221"
"","","","","Lecture","66914D","001","1:00-2:50pm","Wednesday","10","0","0","Taiyaba Husain,<br />Mary Traester","WPH603"
"","","","","Lecture","66916D","001","1:00-2:50pm","Wednesday","10","0","0","Leah Pate,<br /><a href="http://www.bchappelow.com">Brent Chappelow</a>","WPH400"
'
