b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ACCT-494","Marshall Honors Research and Thesis","PMC","2.0 units, max 4","Lecture","14188D","001","TBA","Friday","18","4","0","Julie Suh","OFFICE"
"ACCT-499","Special Topics","","1.0-8.0 units, max 8"
"","Personal Financial and Tax Planning","","2.0","Lecture","14189R","442","2:00-3:50pm","Mon, Wed","30","10","0","Shiing-Wu Wang","ACC310"
"ACCT-509","Concepts of Financial and Management Accounting","M","4.0 units","Lecture","14190R","372","TBA","TBA","54","4","0","Merle Hopkins","ONLINE"
"ACCT-528","Fair Value Accounting: GAAP, IFRS and Emerging Issues","MC","1.5 units","Lecture","14238D","001","2:00-3:20pm","Tuesday","49","0","0","Tom Ryan","JKP104"
"","","","","Lecture","14239R","033","2:00-3:20pm","Tuesday","7","1","0","Tom Ryan","JKP104"
"","","","","Lecture","14240R","001","2:00-3:20pm","Thursday","49","0","0","Tom Ryan","JKP104"
"","","","","Lecture","14241R","033","2:00-3:20pm","Thursday","8","0","0","Tom Ryan","JKP104"
"ACCT-532","Financial Accounting for Mergers and Acquisitions","P","1.5 units","Lecture","14286D","442","12:30-1:50pm","Tue, Thu","35","0","0","George Braunegg","JKP202"
"","","","","Lecture","14287R","415","12:30-1:50pm","Tue, Thu","15","2","0","George Braunegg","JKP202"
"ACCT-533","Mergers and Acquisitions: Tax Planning and Strategy","P","1.5 units","Lecture","14210D","431","12:30-1:50pm","Tue, Thu","35","0","0","Shiing-Wu Wang","JKP202"
"","","","","Lecture","14211R","411","12:30-1:50pm","Tue, Thu","15","3","0","Shiing-Wu Wang","JKP202"
"ACCT-541L","Auditing in the Enhanced Data Age","MC","3.0 units","Lecture","14205D","001","11:00-12:20pm","Mon, Wed","45","0","0","Patrick Kinsella","JKP102"
"","","","","Lab","14206D","001","9:30-10:50am","Friday","45","0","0","Patrick Kinsella","HOH1"
"ACCT-546","Auditing and Assurance Services","M","3.0 units","Lecture","14207D","001","9:30-10:50am","Tue, Thu","27","0","0","Sarah Bonner","JKP104"
"","","","","Lecture","14208D","001","11:00-12:20pm","Tue, Thu","35","0","0","Sarah Bonner","JKP104"
"ACCT-547","Enterprise Information Systems","M","3.0 units","Lecture","14209D","001","3:30-4:50pm","Tue, Thu","48","0","0","","JKP104, TBA"
"ACCT-548L","IT Audit and Data Applications","MC","3.0 units","Lecture","14212D","001","9:30-10:50am","Tue, Thu","36","0","0","","BRI8"
"","","","","Lab","14214D","001","8:00-9:20am","Friday","45","0","0","","HOH1"
"ACCT-549","Advanced Enterprise Systems and Technologies","MC","3.0 units","Lecture","14201D","001","8:00-9:20am","Mon, Wed","45","0","0","Daniel O\'Leary","JKP102, TBA"
"","","","","Lecture","14215D","001","9:30-10:50am","Mon, Wed","49","0","0","Daniel O\'Leary","JKP102, TBA"
"ACCT-550t","Tax Research and Professional Responsibilities","M","3.0 units","Lecture","14218D","431","2:00-4:50pm","Tue, Thu","50","0","0","Patricia Mills","JKP202"
"","","","","Lecture","14230D","001","7:30-9:00pm","Tuesday","41","0","0","Diane Comi","JFF240"
"","","","","Lecture","14251D","378","5:30-7:00pm","Tuesday","50","0","0","Diane Comi","ONLINE"
"ACCT-551t","Taxation of Partnerships and S-Corps","M","3.0 units","Lecture","14221D","442","2:00-4:50pm","Tue, Thu","50","0","0","Patricia Mills","JKP202"
"ACCT-559","Strategy and Operations Through CFO Lens","MC","3.0 units","Lecture","14217R","033","8:00-9:20am","Tue, Thu","15","15","5","John Owens","JKP110"
"","","","","Lecture","14227D","001","8:00-9:20am","Tue, Thu","15","0","0","John Owens","JKP110"
"","","","","Lecture","14228R","033","9:30-10:50am","Tue, Thu","32","31","17","John Owens","JKP202, JKP110"
"","","","","Lecture","14229D","001","9:30-10:50am","Tue, Thu","20","0","0","John Owens","JKP202, JKP110"
"ACCT-560t","Tax Theory and Ethics","MC","3.0 units","Lecture","14231D","431","2:00-4:50pm","Mon, Wed","50","0","0","Jack Barcal","JKP202"
"","","","","Lecture","14242D","378","5:30-7:00pm","Monday","25","0","0","Cynthia Gensler","ONLINE"
"","","","","Lecture","14243D","001","7:30-9:00pm","Monday","15","0","0","Jack Barcal","JKP202"
"ACCT-561t","Income Tax of Corporations and Their Shareholders","M","3.0 units","Lecture","14237D","442","2:00-4:50pm","Mon, Wed","50","0","0","Gregory Kling","JKP202"
"ACCT-567t","Taxation of Transactions in Property","PM","3.0 units","Lecture","14225D","378","5:30-7:00pm","Wednesday","20","0","0","Gregory Kling","ONLINE"
"","","","","Lecture","14250D","001","7:30-9:00pm","Wednesday","20","0","0","Gregory Kling","BRI202"
"ACCT-568t","International Taxation","P","3.0 units","Lecture","14232D","378","5:30-7:00pm","Tuesday","50","0","0","Paul Bader","ONLINE"
"","","","","Lecture","14233D","001","7:30-9:00pm","Tuesday","25","0","0","Paul Bader","BRI202"
"ACCT-581","Financial Statement Analysis","PC","3.0 units","Lecture","14268R","033","2:00-3:20pm","Mon, Wed","14","14","0","Richard Sloan","JKP102"
"","","","","Lecture","14269R","033","6:30-9:30pm","Wednesday","25","18","0","","JKP202"
"","","","","Lecture","14270R","033","12:30-1:50pm","Mon, Wed","35","30","0","Richard Sloan","JKP202"
"","","","","Lecture","14278D","001","2:00-3:20pm","Mon, Wed","35","0","0","Richard Sloan","JKP102"
"","","","","Lecture","14279D","001","6:30-9:30pm","Wednesday","38","0","0","","JKP202"
"","","","","Lecture","14280D","001","12:30-1:50pm","Mon, Wed","16","0","0","Richard Sloan","JKP202"
"ACCT-583","Income Tax Accounting and Auditing","PC","3.0 units","Lecture","14290D","001","7:30-9:00pm","Monday","20","0","0","Paul Bader","ACC312"
"","","","","Lecture","14291D","378","5:30-7:00pm","Monday","25","0","0","Paul Bader","ONLINE"
"ACCT-585","Professional Responsibilities in Accounting","MC","3.0 units","Lecture","14213D","001","8:00-9:20am","Mon, Wed","45","0","0","Lori Smith","JKP202"
"","","","","Lecture","14219D","001","9:30-10:50am","Mon, Wed","45","0","0","Lori Smith","JKP202"
"","","","","Lecture","14220D","001","11:00-12:20pm","Mon, Wed","45","0","0","Lori Smith","JKP202"
"ACCT-587","Forensic Accounting","P","1.5-3.0 units","Lecture","14296R","001","5:00-6:20pm","Monday","1","0","0","",""
"ACCT-590","Directed Research","M","1.0-4.0 units","Lecture","14300D","001","TBA","TBA","10","0","0","","OFFICE"
"ACCT-599","Special Topics . .","MC","1.0-3.0 units, max 9"
"","Accounting Research Based Trading Strategies","","3.0","Lecture","14305R","033","6:30-9:30pm","Thursday","35","5","0","","OCC"
"ACCT-602","Judgment and Decision-Making Research in Accounting","","1.5 units","Lecture","14322R","411","9:00-11:50am","Wednesday","10","2","0","Sarah Bonner","HOH706"
"ACCT-608","Positive Accounting Research","","3.0 units","Lecture","14299R","033","10:00-1:00pm","Tuesday","15","3","0","","ACC312"
"ACCT-611","Selected Topics in Accounting Research","C","1.5 units, max 6","Lecture","14323R","033","9:30-10:50am","Friday","10","4","0","Mark Soliman","ACC312"
"ACCT-699","Special Topics","C","1.0-3.0 units, max 8"
"","Accounting Measuring and Evaluating Earnings Quality","","1.5","Lecture","14319R","415","10:00-12:50pm","Monday","25","4","0","Patricia Dechow","HOH114"
'
