b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ITP-322","Using GIS Technology for Social Impact","","2.0 units","Lecture","32070R","001","5:00-6:50pm","Tuesday","22","9","0","Shirin Salemnia","KAP167"
"ITP-325","Ethical Hacking and Systems Defense","P","3.0 units","Lecture-Lab","31820R","001","6:00-8:50pm","Wednesday","27","19","0","Caesar Sedek","OHE406"
"ITP-341","Android App Development","P","4.0 units","Lecture","32040R","001","6:00-7:50pm","Mon, Wed","37","13","0","Bennett Lee","KAP158"
"ITP-342","iOS App Development","P","4.0 units","Lecture","31890R","001","12:00-1:50pm","Mon, Wed","61","43","0","Trina Gregory","KAP160"
"ITP-344","Advanced iOS App Development","P","4.0 units","Lecture","32062R","001","6:00-9:50pm","Thursday","21","6","0","Spartak Buniatyan","KAP141"
"ITP-348","Introduction to Physical Computing","PM","3.0 units","Lecture-Lab","31843R","001","4:00-5:50pm","Tue, Thu","25","4","0","Robert Parke","KAP160"
"ITP-356","Blockchain: Decentralized Applications","P","4.0 units","Lecture","31851R","001","12:00-1:50pm","Mon, Wed","30","0","0","Eric Chung",""
"ITP-357","Enterprise Network Design","P","3.0 units","Lecture-Lab","31985R","001","2:00-3:20pm","Tue, Thu","27","21","0","Jody Cohn","OHE406"
"ITP-368","Programming Graphical User Interfaces","P","4.0 units","Lecture","31807R","001","12:00-1:50pm","Mon, Wed","33","17","0","Barrett Koster","KAP107"
"","","","","Lecture","32078R","001","12:00-1:50pm","Tue, Thu","25","19","0","Kendra Walther","KAP166"
"ITP-370","Information Security Management","P","3.0 units","Lecture-Lab","32097R","001","6:00-8:50pm","Tuesday","21","7","0","John Redmon","KAP138"
"ITP-375","Digital Forensics","P","3.0 units","Lecture-Lab","31956R","001","9:00-10:30am","Tue, Thu","27","17","0","Howard Williamson","OHE406"
"ITP-380","Video Game Programming","P","4.0 units","Lecture-Lab","31872R","001","5:00-6:50pm","Tue, Thu","38","36","0","Sanjay Madhav","OHE540"
"","","","","Lecture-Lab","32026R","001","7:00-8:50pm","Tue, Thu","38","1","0","Clark Kromenaker","OHE540"
"","","","","Lecture-Lab","32083R","001","10:00-11:50am","Tue, Thu","38","38","0","Matthew Whiting","OHE540"
"ITP-383","Database Systems: Concepts, Design and Implementation","","4.0 units","Lecture","31628D","001","10:00-11:50am","Mon, Wed","40","19","0","","KAP156"
"","","","","Discussion","31629R","001","9:30-10:50am","Friday","20","9","0","","VHE206"
"","","","","Discussion","31631R","001","11:00-12:20pm","Friday","25","10","0","","VHE206"
"ITP-404","Advanced Front-End Web Development","P","4.0 units","Lecture","31835R","001","6:00-9:20pm","Tuesday","37","19","0","David Tang","KDC236"
"ITP-410","Social Media for Scientists and Engineers","","2.0 units","Lecture","28528R","001","2:00-2:50pm","Mon, Wed","25","2","0","Sarah Mojarad",""
"ITP-411","Multimedia and Video Production","","3.0 units","Lecture-Lab","31876R","001","10:00-11:50am","Mon, Wed","16","9","0","Larry Jordan","OHE542"
"ITP-422L","Configuring Enterprise Resource Planning Systems","P","3.0 units","Lecture-Lab","32053R","001","2:00-3:50pm","Mon, Wed","25","4","0","Bhargav Oza","KAP166"
"ITP-435","Professional C++","P","3.0 units","Lecture-Lab","32042R","001","2:00-3:50pm","Tue, Thu","61","61","0","Sanjay Madhav","KAP160"
"ITP-445","Macintosh, OSX, and iOS Forensics","P","3.0 units","Lecture-Lab","32025R","001","6:00-8:50pm","Monday","16","5","0","Pierson Clair","OHE542"
"ITP-449","Data Mining: Descriptive and Predictive","P","4.0 units","Lecture-Lab","31829R","001","12:00-1:50pm","Mon, Wed","37","37","0","Arpi Mardirossian","THH118"
"","","","","Lecture-Lab","32086R","001","10:00-11:50am","Mon, Wed","37","37","0","Arpi Mardirossian","KDC236"
"ITP-466","Building the High Tech Startup","","4.0 units","Lecture","32055R","001","12:00-1:50pm","Mon, Wed","37","14","0","Mike Lee","KAP158"
"ITP-470","Information Technology Practicum","","1.0-4.0 units","Lecture-Lab","32073D","001","TBA","TBA","50","0","0","Erik Johnson","OFFICE"
"ITP-476","Technologies for Interactive Marketing","","4.0 units","Lecture-Lab","32072R","001","2:00-3:50pm","Mon, Wed","37","24","0","P J Leimgruber","KAP158"
"ITP-479","Cyber Law and Privacy","","3.0 units","Lecture-Lab","32049R","001","5:30-8:20pm","Thursday","32","12","0","Benny Forer","KAP140"
"ITP-480","Information Technology Internship","C","1.0-4.0 units, max 8","Lecture-Lab","32074D","001","TBA","TBA","10","0","0","Erik Johnson","OFFICE"
"ITP-482","Engineering Database Applications","P","3.0 units","Lecture-Lab","31995R","001","5:00-7:50pm","Tuesday","33","8","0","Kimberly Rubal","KAP107"
"ITP-485","Programming Game Engines","P","4.0 units","Lecture-Lab","31889R","001","10:00-11:50am","Mon, Wed","33","24","0","Matthew Whiting","KAP107"
"ITP-486","Securing and Auditing Enterprise Resource Planning Systems","P","3.0 units","Lecture-Lab","31814R","001","11:00-12:20pm","Tue, Thu","32","2","0","Richard Vawter","KAP147"
"ITP-487","Data Warehouses","P","3.0 units","Lecture-Lab","31832R","001","2:00-3:50pm","Mon, Wed","28","11","0","Mike Lee","VHE206"
"","","","","Lecture-Lab","31845R","001","4:00-5:50pm","Mon, Wed","57","14","0","Timothy Li","GFS118"
"","","","","Lecture-Lab","31882R","001","2:00-3:50pm","Tue, Thu","57","57","0","Nitin Kale","VKC156"
"ITP-488","Managing Supply Chains with Advanced Planning &amp; Optimization","P","3.0 units","Lecture-Lab","31971R","001","2:00-4:50pm","Wednesday","26","3","0","Richard Vawter","KAP267"
'
