b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"SSCI-593","Geospatial Data Integration","","4.0 units","Lecture","35737D","705","TBA","TBA","20","0","0","","ONLINE"
"SSCI-594a","Master\'s Thesis","","2.0 units","Lecture","35741D","705","TBA","TBA","10","0","0","An-Min Wu","ONLINE"
"","","","","Lecture","35742D","705","TBA","TBA","10","0","0","An-Min Wu","ONLINE"
"","","","","Lecture","35776D","705","TBA","TBA","10","1","0","Darren Ruddell","OFFICE"
"SSCI-594b","Master\'s Thesis","P","2.0 units","Lecture","35749D","705","TBA","TBA","4","0","0","Steven Fleming","ONLINE"
"","","","","Lecture","35750D","705","TBA","TBA","4","0","0","Jennifer Bernstein","ONLINE"
"SSCI-594z","Master\'s Thesis","P","0.0 units","Lecture","35753D","705","TBA","TBA","3","0","0","","OFFICE"
"SSCI-595","Applied Geospatial Intelligence Problem Solving","","2.0 units","Lecture","35769D","705","TBA","TBA","10","1","0","Steven Fleming","ONLINE"
"SSCI-600","The Geography of Life and Death","C","4.0 units","Lecture","35782D","001","9:00-11:50am","Monday","10","0","0","John Wilson","AHF145D"
"SSCI-680","Advanced Spatial Computing","","4.0 units","Lecture","35791D","001","2:00-4:50pm","Friday","10","1","0","Yao-Yi Chiang","AHF145D"
"SSCI-693","Practicum in Teaching the Liberal Arts","C","2.0 units","Lecture","35793D","001","12:00-1:50pm","Wednesday","10","0","0","Robert Vos","THH105"
"SSCI-790","Research","C","1.0-12.0 units","Lecture","35891D","001","TBA","TBA","5","0","0","","OFFICE"
"SSCI-794a","Doctoral Dissertation","MC","2.0 units","Lecture","35779D","001","TBA","TBA","5","0","0","","OFFICE"
"SSCI-794b","Doctoral Dissertation","PMC","2.0 units","Lecture","35778D","001","TBA","TBA","3","0","0","","OFFICE"
'
