b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ARAB-122","Arabic I","","4.0 units","Lecture","41506D","001","1:00-1:50pm","MTuWTh","19","5","0","Muhammad Alkhudair","WPH206"
"","","","","Lecture","41508D","001","9:00-9:50am","MTuWTh","19","2","0","Muhammad Alkhudair","THH115"
"ARAB-152","Arabic II","P","4.0 units","Lecture","41514R","001","1:00-1:50pm","MTuWTh","19","7","0","Sozan Wali","THH207"
"ARAB-222","Arabic III","P","4.0 units","Lecture","41524R","001","11:00-11:50am","MTuWTh","19","11","0","Sozan Wali","THH105"
"ARAB-300","Introduction to Translation","P","4.0 units","Lecture","41540R","001","2:00-3:20pm","Tue, Thu","10","8","0","Muhammad Alkhudair","WPH400"
"ARAB-322","Advanced Arabic I","P","4.0 units","Lecture","41536R","001","10:00-10:50am","MTuWTh","5","1","0","Sozan Wali","WPH204"
'
