b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ACAD-344","Advanced iOS App Development","P","4.0 units","Lecture","32062R","001","6:00-9:50pm","Thursday","21","6","0","Spartak Buniatyan","KAP141"
"ACAD-345","Product Design II","P","4.0 units","Lecture","10213R","001","2:00-4:50pm","Tue, Thu","30","5","0","Grant Delgatty",""
"ACAD-375","Business and Professional Communication","","4.0 units","Lecture","20577R","001","3:30-4:50pm","Mon, Wed","18","17","0","Paula Patnoe-Woodley","ANN409ABC"
"","","","","Lecture","20578R","001","12:30-1:50pm","Tue, Thu","18","18","0","Karen North","ANN211"
"ACAD-376","Discerning and Making I: Concept and Feasibility","PM","4.0 units","Lecture","10224D","001","3:00-4:50pm","Mon, Wed","34","24","0","","SKS404"
"ACAD-404","Advanced Front-End Web Development","P","4.0 units","Lecture","31835R","001","6:00-9:20pm","Tuesday","37","19","0","David Tang","KDC236"
"ACAD-419","Professional Internship","","2.0 units, max 8","Lecture","10217D","001","TBA","TBA","10","0","0","Patrick Dent","OFFICE"
"ACAD-449","Data Mining: Descriptive and Predictive","P","4.0 units","Lecture-Lab","31829R","001","12:00-1:50pm","Mon, Wed","37","37","0","Arpi Mardirossian","THH118"
"","","","","Lecture-Lab","32086R","001","10:00-11:50am","Mon, Wed","37","37","0","Arpi Mardirossian","KDC236"
"ACAD-475a","The Garage Experience","PMC","4.0-8.0 units","Lecture","10218D","001","12:00-2:50pm","Mon, Wed","30","0","0","Matthew Manos","SKS404"
"ACAD-476","Technologies for Interactive Marketing","","4.0 units","Lecture-Lab","32072R","001","2:00-3:50pm","Mon, Wed","37","24","0","P J Leimgruber","KAP158"
"ACAD-490x","Directed Research","","1.0-8.0 units, max 12","Lecture","10220D","001","TBA","TBA","20","0","0","","OFFICE"
"","","","","Lecture","10226D","001","TBA","TBA","20","0","0","","OFFICE"
"","","","","Lecture","10227D","001","TBA","TBA","20","0","0","","OFFICE"
"","","","","Lecture","10228D","001","TBA","TBA","20","0","0","","OFFICE"
'
