b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ENGL-362","Contemporary Poetry","","4.0 units","Lecture","32729R","001","11:00-12:20pm","Tue, Thu","19","11","0","Molly Bendall","MRF206"
"ENGL-363g","Contemporary Drama","","4.0 units","Lecture","32730D","001","5:00-6:20pm","Tue, Thu","19","1","0","Brighde Mullins","THH209"
"ENGL-372","Literature and Related Arts","","4.0 units","Lecture","32732R","001","2:00-4:20pm","Wednesday","19","3","0","Enrique Martinez Celaya","MRF206"
"ENGL-376g","Comics and Graphic Novels","","4.0 units","Lecture","32720D","001","12:30-1:50pm","Tue, Thu","19","15","0","M G Lord","THH213"
"ENGL-392","Visual and Popular Culture","","4.0 units","Lecture","32829R","001","9:30-10:50am","Tue, Thu","19","16","0","Alice Gambrell","OFFICE"
"ENGL-402","Narrative Composition","PM","4.0 units, max 8","Lecture","32693R","001","2:00-4:20pm","Monday","12","3","0","David Ulin","THH107"
"ENGL-405","Fiction Writing","P","4.0 units, max 8","Lecture","32675R","001","2:00-4:20pm","Wednesday","12","8","0","Percival Everett","THH203"
"","","","","Lecture","32679R","001","2:00-4:20pm","Monday","12","12","0","Aimee Bender","THH113"
"ENGL-406","Poetry Writing","P","4.0 units, max 8","Lecture","32692R","001","4:30-6:50pm","Thursday","12","1","0","Robin Lewis","THH203"
"","","","","Lecture","32694R","001","4:30-6:50pm","Tuesday","12","3","0","Mark Irwin","THH111"
"ENGL-422","English Literature of the 17th Century","P","4.0 units","Lecture","32713R","001","12:30-1:50pm","Tue, Thu","19","19","0","Thea Tomaini","THH215"
"ENGL-426","Modern English Literature (1890-1945)","P","4.0 units","Lecture","32846R","001","1:00-1:50pm","MWF","19","5","0","Anthony Kemp","THH203"
"ENGL-430","Shakespeare","","4.0 units","Lecture","32847R","001","11:00-12:20pm","Tue, Thu","19","15","0","Bruce Smith","WPH205"
"ENGL-440","American Literature to 1865","","4.0 units","Lecture","32718R","001","12:30-1:50pm","Tue, Thu","19","12","0","Thomas Gustafson","THH203"
"ENGL-442","American Literature, 1920 to the Present","","4.0 units","Lecture","32848R","001","5:00-6:20pm","Tue, Thu","19","7","0","David Roman","THH213"
"ENGL-447m","African-American Narrative","","4.0 units","Lecture","32851R","001","11:00-12:20pm","Tue, Thu","19","17","0","Melissa Daniels-Rauterkus","THH203"
"ENGL-475","Politics and the Novel","","4.0 units","Lecture","22065R","001","3:30-4:50pm","Tue, Thu","19","9","0","Hilary Schor","THH121"
"ENGL-490x","Directed Research","C","1.0-8.0 units, max 12","Lecture","32757D","001","TBA","TBA","19","0","0","","OFFICE"
"ENGL-491","Senior Seminar in Literary Studies","","4.0 units","Lecture","32711D","001","4:30-6:50pm","Monday","12","8","0","Sara Sligar","THH107"
"","","","","Lecture","32761D","001","2:00-4:20pm","Thursday","12","12","0","Anna Journey","THH203"
"","","","","Lecture","32762D","001","2:00-4:20pm","Friday","12","12","0","Lawrence Green","THH109"
"ENGL-492","Narrative Studies Capstone Seminar","MC","4.0 units"
"","Narrative Studies Capstone Seminar","","4.0","Lecture","32700D","001","2:00-4:20pm","Monday","12","6","0","Ellen Wayland-Smith","THH203"
"ENGL-501","History of Literary and Cultural Theory","","4.0 units","Lecture","32770D","001","2:00-4:20pm","Tuesday","12","0","0","Margaret Russett,<br />David St John","THH203"
"ENGL-520","Renaissance English Literatures and Cultures","","4.0 units, max 12","Lecture","32793D","001","2:00-4:20pm","Thursday","12","1","0","Bruce Smith","THH207"
"ENGL-540","19th Century British Literatures and Cultures","","4.0 units, max 12","Lecture","32773D","001","2:00-4:20pm","Thursday","12","2","0","Devin Griffiths","THH105"
"ENGL-580","19th Century American Literatures and Cultures","","4.0 units, max 12","Lecture","32786D","001","5:00-7:20pm","Wednesday","12","5","0","William Handley","THH111"
"ENGL-590","Directed Research","","1.0-12.0 units","Lecture","32787D","001","TBA","TBA","20","2","0","","OFFICE"
"ENGL-593","Practicum in Teaching English and Narrative Studies","M","2.0 units, max 8","Lecture","32794D","001","5:00-6:20pm","Wednesday","12","1","0","Christopher Freeman","THH211"
"ENGL-595","Literary Studies Across Cultures","","4.0 units, max 12","Lecture","32882D","001","4:30-6:50pm","Monday","12","5","0","Ashley Cohen","THH219"
"ENGL-596","Internship for Curricular Practical Training","C","1.0-3.0 units, max 3","Lecture","32883D","001","TBA","TBA","12","0","0","Emily Anderson","OFFICE"
"ENGL-601","Introduction to Literary Editing and Publishing","","4.0 units","Lecture","32788D","001","12:30-1:50pm","Tue, Thu","12","0","0","Brighde Mullins","WPH200"
"ENGL-603","The Editorial Experience: The Craft of Publication","","4.0 units","Lecture","32784D","001","2:00-4:20pm","Friday","12","8","0","Susan Green","THH105"
