b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lecture","38966D","001","TBA","TBA","25","0","0","","OFFICE"
"LING-595","Directed Readings","","1.0-4.0 units","Lecture","38970D","001","TBA","TBA","25","0","0","","OFFICE"
"LING-610","Seminar in Linguistic Theory","","3.0 units, max 12","Lecture","38973D","001","3:30-5:50pm","Thursday","20","0","0","Hajime Hoji","GFS212"
"LING-635","Seminar in Syntax","","3.0 units, max 12","Lecture","38983D","001","1:00-3:20pm","Friday","15","0","0","Maria Zubizarreta","OFFICE"
"LING-676","Seminar in Psycholinguistics","","3.0 units, max 12","Lecture","38991D","001","2:00-4:20pm","Tuesday","15","0","0","Elsi Kaiser","OFFICE"
"LING-790","Research","","1.0-12.0 units","Lecture","38993D","001","TBA","TBA","15","0","0","","OFFICE"
"","","","","Lecture","38994D","001","TBA","TBA","15","0","0","","OFFICE"
"LING-794a","Doctoral Dissertation","","2.0 units","Lecture","38995D","001","TBA","TBA","15","0","0","","OFFICE"
"LING-794b","Doctoral Dissertation","P","2.0 units","Lecture","38996D","001","TBA","TBA","15","1","0","","OFFICE"
"LING-794c","Doctoral Dissertation","P","2.0 units","Lecture","38997D","001","TBA","TBA","15","1","0","","OFFICE"
"LING-794d","Doctoral Dissertation","P","2.0 units","Lecture","38998D","001","TBA","TBA","15","0","0","","OFFICE"
"LING-794z","Doctoral Dissertation","PC","0.0 units","Lecture","38999D","001","TBA","TBA","15","0","0","","OFFICE"
'
