b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","","","","Lecture","19409D","001","10:00-12:50pm","Thursday","10","8","0","Jim Staahl","SCB207"
"CTWR-437","Writing the Original Situation Comedy Pilot","P","4.0 units, max 8","Lecture","19213D","001","10:00-12:50pm","Monday","10","4","1","Sonja Warfield",""
"","","","","Lecture","19353D","001","10:00-12:50pm","Wednesday","10","2","0","","SCA216"
"","","","","Lecture","19449D","001","10:00-12:50pm","Monday","10","4","1","F J Pratt","SCA361"
"CTWR-438","Linked Narrative Storytelling for the Web","P","2.0-4.0 units, max 8","Lecture","19211D","001","7:00-10:00pm","Monday","14","7","5","David Goetsch","SCA342"
"CTWR-439","Writing the Original Dramatic Series Pilot","P","4.0 units, max 8","Lecture","19151D","001","7:00-10:00pm","Tuesday","10","4","0","Yasemin Yilmaz","SCA361"
"","","","","Lecture","19321D","001","1:00-3:50pm","Wednesday","10","4","0","Joe Peracchio","SCB304"
"","","","","Lecture","19351D","001","7:00-10:00pm","Monday","10","6","3","Jeffrey Vlaming","TBA"
"CTWR-487","Staff Writing the Multi-Camera Television Series","P","4.0 units, max 8","Lecture","19422D","001","6:00-9:50pm","Wednesday","10","6","0","F J Pratt","SCA342"
"CTWR-489a","Straight to Series: Writing and Producing the Episodic Drama","P","2.0-4.0 units","Lecture","19390D","001","1:00-4:50pm","Monday","8","0","0","","SCI209"
"CTWR-502","Graduate Writing Symposium","MC","1.0 unit","Lecture","19386D","037","2:00-3:50pm","Thursday","32","0","0","David Howard","SCA110"
"CTWR-505","Creating the Short Film","","2.0 units","Lecture","19280D","037","9:00-11:50am","Tuesday","12","0","0","Mark Shepherd","SCB304"
"","","","","Lecture","19281D","037","2:00-4:50pm","Tuesday","12","0","0","","SCB304"
"","","","","Lecture","19282D","037","9:00-11:50am","Wednesday","12","0","0","Sean Hood","SCA214"
"","","","","Lecture","19283D","037","2:00-4:50pm","Wednesday","12","0","0","","SCA310"
"","","","","Lecture","19284D","037","2:00-4:50pm","Wednesday","12","0","0","Jeffrey Hammer","SCA316"
"CTWR-513","Writing the Short Script","M","2.0 units","Lecture","19224D","037","10:00-12:50pm","Tuesday","7","0","0","Theodore Braun","SCA362"
