b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"RUSS-120","Beginning Russian I","","4.0 units","Lecture","60204D","001","2:00-3:50pm","Mon, Wed","19","1","0","Tatiana Akishina","THH121"
"RUSS-150","Beginning Russian II","P","4.0 units","Lecture","60208R","001","9:00-9:50am","MTuWTh","15","0","0","","THH108"
"RUSS-220","Intermediate Russian I","P","4.0 units","Lecture","60216R","001","10:00-10:50am","MTuWTh","19","7","0","","VKC202"
"RUSS-250","Intermediate Russian II","P","4.0 units","Lecture","60218D","001","TBA","TBA","15","1","0","","OFFICE"
'
