b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"ISE-527","Quality Management for Engineers","","3.0 units","Lecture","31537D","048","11:00-12:20pm","Tue, Thu","35","13","0","","OHE100C"
"","","","","Lecture","31737D","034","11:00-12:20pm","Tue, Thu","10","1","0","","DEN@Viterbi"
"ISE-529","Predictive Analytics","","3.0 units","Lecture","31529D","048","3:30-6:20pm","Friday","30","13","0","","KAP158"
"ISE-530","Optimization Methods for Analytics","","3.0 units","Lecture","31530D","048","12:00-1:50pm","Mon, Wed","30","22","0","","VHE217"
"ISE-536","Linear Programming and Extensions","P","3.0 units","Lecture","31536D","048","6:30-7:50pm","Mon, Wed","30","14","0","","KAP148"
"ISE-538","Performance Analysis Using Markov Models","","3.0 units","Lecture","31538D","048","3:30-4:50pm","Tue, Thu","30","8","0","","OHE120"
"","","","","Lecture","31738D","034","3:30-4:50pm","Tue, Thu","10","0","0","","DEN@Viterbi"
"ISE-544","Management of Engineering Teams","","3.0 units","Lecture","31504D","048","7:10-9:50pm","Monday","35","3","0","","OHE132"
"","","","","Lecture","31544D","048","6:30-9:10pm","Wednesday","35","2","0","","KAP147"
"","","","","Lecture","31704D","034","7:10-9:50pm","Monday","20","0","0","","DEN@Viterbi"
"ISE-545","Technology Development and Implementation","","3.0 units","Lecture","31545D","048","6:40-9:20pm","Monday","35","10","0","","RTH115"
"","","","","Lecture","31745D","034","6:40-9:20pm","Monday","20","2","0","","DEN@Viterbi"
"ISE-556","Stochastic Systems and Reinforcement Learning","P","4.0 units","Lecture","31008D","048","11:00-12:50pm","Tue, Thu","34","33","0","Rahul Jain",""
"","","","","Discussion","31081R","048","10:00-10:50am","Friday","34","33","0","","LVL13"
"ISE-560","Analysis of Algorithms","","4.0 units","Discussion","29915R","048","12:00-12:50pm","Wednesday","46","0","0","",""
"","","","","Discussion","29928R","048","1:00-1:50pm","Wednesday","46","0","0","",""
"","","","","Discussion","30204R","048","5:00-5:50pm","Wednesday","43","0","0","",""
"","","","","Discussion","30287R","048","4:00-4:50pm","Wednesday","45","0","0","","OHE100D"
"","","","","Discussion","30339R","048","2:00-2:50pm","Thursday","40","0","0","",""
"","","","","Discussion","30341R","048","5:00-5:50pm","Thursday","34","0","0","",""
"","","","","Discussion","30342R","048","1:00-1:50pm","Thursday","40","0","0","",""
"","","","","Discussion","30383R","048","3:00-3:50pm","Thursday","40","0","0","",""
"","","","","Quiz","29923R","048","7:00-8:50pm","Friday","330","0","0","","TBA"
"","","","","Discussion","29971R","048","10:00-10:50am","Wednesday","43","0","0","","GFS101"
"","","","","Discussion","30330R","048","2:00-2:50pm","Wednesday","40","0","0","",""
"","","","","Discussion","30331R","048","3:00-3:50pm","Wednesday","40","0","0","",""
"","","","","Discussion","30332R","048","4:00-4:50pm","Wednesday","40","0","0","",""
"","","","","Discussion","30333R","048","5:00-5:50pm","Wednesday","40","0","0","",""
"","","","","Discussion","30347R","048","10:00-10:50am","Monday","43","0","0","","GFS101"
"","","","","Discussion","30348R","048","11:00-11:50am","Monday","43","0","0","",""
"","","","","Discussion","30351R","048","11:00-11:50am","Wednesday","43","0","0","",""
"","","","","Quiz","30379R","048","7:00-8:50pm","Friday","330","0","0","","TBA"
"","","","","Discussion","30253R","034","4:00-4:50pm","Wednesday","40","0","0","","DEN@Viterbi"
"","","","","Quiz","30152R","034","7:00-8:50pm","Friday","40","0","0","","DEN@Viterbi"
