b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"PHYS-162L","Advanced Principles of Physics II","P","4.0 units","Lecture","50550D","001","2:00-3:50pm","Tue, Thu","93","3","0","Gene Bickers","SLH102"
"","","","","Lab","50552R","001","8:00-10:50am","Tuesday","1","0","0","","KAP B25"
"","","","","Lab","50553R","001","8:00-10:50am","Wednesday","3","0","0","","KAP B25"
"","","","","Lab","50554D","001","11:00-1:50pm","Tuesday","2","0","0","","KAP B25"
"","","","","Lab","50555R","001","11:00-1:50pm","Wednesday","5","1","0","","KAP B25"
"","","","","Lab","50556R","001","11:00-1:50pm","Thursday","2","0","0","","KAP B25"
"","","","","Lab","50560R","001","2:00-4:50pm","Wednesday","2","0","0","","KAP B25"
"","","","","Lab","50563R","001","5:00-7:50pm","Tuesday","7","1","0","","KAP B25"
"","","","","Lab","50564R","001","5:00-7:50pm","Wednesday","2","0","0","","KAP B25"
"","","","","Lab","50565R","001","5:00-7:50pm","Thursday","24","1","0","","KAP B25"
"","","","","Lab","50566D","001","8:00-10:50am","Thursday","1","0","0","","KAP B25"
"PHYS-172L","Applied Physics II: Electricity, Magnetism and Optics","P","4.0 units","Discussion","50786R","001","3:00-3:50pm","Tue, Thu","24","2","0","","VKC111"
"","","","","Discussion","50791R","001","4:00-4:50pm","Tue, Thu","24","0","0","","VHE214"
"","","","","Lecture","50785D","001","9:00-9:50am","Mon, Wed","54","2","0","Stephan Haas","SLH100"
"","","","","Lab","50787R","001","8:00-10:50am","Friday","24","1","0","",""
"","","","","Lab","50788R","001","11:00-1:50pm","Friday","24","0","0","",""
"","","","","Lab","50789R","001","2:00-4:50pm","Friday","24","1","0","",""
"PHYS-190","Physics Discovery Series","","1.0 unit","Lecture","50470R","001","1:00-1:50pm","Wednesday","50","17","0","Christopher Gould","ZHS252"
"PHYS-200Lxg","The Physics and Technology of Energy","","4.0 units","Lecture","50490R","001","9:00-9:50am","MWF","12","0","0","Hans Bozler","SGM226"
"","","","","Lab","50494R","001","4:00-5:50pm","Tuesday","12","0","0","","SGM300"
"PHYS-304","Mechanics","P","4.0 units","Lecture","50500D","001","8:00-9:50am","Tue, Thu","42","26","0","Gene Bickers","VPD116"
"PHYS-408a","Electricity and Magnetism","P","4.0 units","Lecture","50506D","001","10:00-11:20am","MWF","30","17","0","Vitaly Kresin","VHE210"
"PHYS-438b","Introduction to Quantum Mechanics and its Applications","P","4.0 units","Lecture","50512R","001","10:00-11:50am","Tue, Thu","35","20","0","Gerd Bergmann","LVL13"
"PHYS-444","Physical Biology: From Molecules to Cells","P","4.0 units","Lecture","50515R","001","12:00-1:50pm","Wed, Fri","12","4","0","James Boedicker","KAP137"
"PHYS-490x","Directed Research","C","1.0-8.0 units, max 12","Lecture","50516D","001","TBA","TBA","12","0","0","","OFFICE"
