b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"IR-350p","Power and Authority in the Middle East","","4.0 units","Lecture","41537R","001","10:00-10:50am","MWF","19","5","0","Sara Hughes","THH207"
"IR-360","International Relations of the Pacific Rim","","4.0 units","Lecture","37864R","001","8:30-9:50am","Mon, Wed","48","19","0","Saori Katada","VKC152"
"IR-363","Middle East Political Economy","","4.0 units","Lecture","37872R","001","8:00-9:20am","Tue, Thu","48","4","0","Laurie Brand","VKC152"
"IR-364","The Political Economy of Latin American Development","","4.0 units","Lecture","37875R","001","12:30-1:50pm","Tue, Thu","48","11","0","Pamela Starr","VKC102"
"IR-366","Mexico and its Relations with the United States","","4.0 units","Lecture","37885R","001","5:00-6:20pm","Tue, Thu","48","9","0","Pamela Starr","VKC152"
"IR-369","Post-War European Relations","","4.0 units","Lecture","37884R","001","1:00-1:50pm","MWF","48","4","0","","VKC150"
"IR-381","Introduction to International Security","","4.0 units","Lecture","37895R","001","12:00-12:50pm","MWF","48","3","0","Megan Becker","SOSB46"
"IR-386","Terrorism and Counterterrorism","","4.0 units","Lecture","37910R","001","5:00-6:20pm","Mon, Wed","48","15","0","","VKC152"
"IR-391","Directed International Relations Field Study","","2.0-4.0 units, max 8","Lecture","38098D","001","TBA","Tue, Thu","48","0","0","Iva Bozovic","OFFICE"
"IR-392","Supervised Undergraduate Research Experience","","2.0 units, max 4","Lecture","37817D","001","2:00-3:50pm","Friday","48","1","0","Megan Becker","VKC152"
"IR-422","Ecological Security and Global Politics","","4.0 units","Lecture","37927D","001","4:00-7:20pm","Thursday","19","3","0","Jonathan Markowitz","VKC109"
"IR-423","Forced Migration and Conflict","","4.0 units","Lecture","37959D","001","2:00-4:50pm","Wednesday","19","14","0","","SOSB47"
"IR-431","Commercial and Financial Globalization-Trends, Challenges","","4.0 units","Lecture","37936D","001","8:30-9:50am","Mon, Wed","19","7","0","Joshua Aizenman","VKC205"
"IR-439","Political Economy of Russia and Eurasia","","4.0 units","Lecture","37940D","001","11:00-12:20pm","Tue, Thu","19","18","0","Robert English","VKC258"
"IR-454","The International Political Economy of Development","","4.0 units","Lecture","37948D","001","2:00-3:20pm","Tue, Thu","19","19","0","Carol Wise","VKC211"
"IR-468","European Integration","","4.0 units","Lecture","37954D","001","2:00-3:20pm","Tue, Thu","19","11","0","Nina Rathbun","THH213"
"IR-494","Honors Thesis Seminar","C","4.0 units","Lecture","37969D","001","11:00-12:20pm","Tue, Thu","10","2","0","Jacques Hymans","THH109"
"IR-499","Special Topics","","2.0-4.0 units, max 8"
"","America and the Future of Geopolitics","","4.0","Lecture","37970D","001","5:00-6:20pm","Mon, Wed","19","14","0","Gregory Treverton",""
"IR-553","Political Economy of Global Telecommunications and Information","","4.0 units","Lecture","20831D","001","5:00-7:50pm","Monday","16","3","0","Hernan Galperin","ASC230"
'
